status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
428168350689404_497464760426429,"Get this info to Donald
Year 846: Muslim raiders sail a fleet of ships from Africa up the Tiber river and attack outlying areas around Ostia and Rome. Some manage to enter Rome and damage the churches of St. Peter and St. Paul. Not until Pope Leo IV promises a yearly tribute of 25,000 silver coins do the raiders leave. The Leonine Wall is built in order to fend off further attacks such as this. Please share this........",,status,,2016-02-19 08:57:21,1,1,0
428168350689404_1290692807611326,,,photo,https://www.facebook.com/photo.php?fbid=1290692807611326&set=o.428168350689404&type=3,2016-02-19 08:40:32,1,1,0
428168350689404_178237679218061,"ATTENTION *** NORTH CAROLINA ***  Voter registration deadline for new voters is  TODAY, Feb. 19 !   Deadline  to change party affiliation is 25 days before the primary, more information here: https://www.ncsbe.gov/updating-registration . Please help spread the word/ share !",Updating Registration,link,https://www.ncsbe.gov/updating-registration,2016-02-19 07:27:30,1,1,0
428168350689404_497385517101020,It is coming out that this is Cruz's agenda Dominionists Messiah.Please look thus up. just google it up Cruz Dominionists Messiah it comes up.,,status,,2016-02-19 03:11:06,1,1,0
428168350689404_976120379102379,,,photo,https://www.facebook.com/photo.php?fbid=976120379102379&set=o.428168350689404&type=3,2016-02-19 00:18:13,2,2,0
428168350689404_10204644434144737,"https://www.youtube.com/watch?v=J74vOSK2Btw    On this Thursday, February 18 edition of the Alex Jones Show, we continue looking into the death of Supreme Court Justice Antonin Scalia with the…
YOUTUBE.COM",Full Show - Why Donald Trump Is An American Hero - 02/18/2016,video,https://www.youtube.com/watch?v=J74vOSK2Btw,2016-02-18 23:42:41,1,1,0
428168350689404_497296707109901,"Obama INFURIATED many Americans when he announced he wouldn't be attending Justice Antonin Scalia's funeral. However, when you hear what he COULD find time to do next week, you'll go ballistic.

This shows whose side he's on... and it's not America's.","SICK: Obama Can't Find Time to Attend Scalia's Funeral, But Look Where He IS Traveling Next Week",link,http://conservativetribune.com/obama-time-scalias-funeral/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 23:00:01,173,77,60
428168350689404_497296400443265,"This fighter was guarding an ammo tent, and everything seemed fine to him.

But if he had looked up, he'd have noticed the terrifying orange dot heading straight for him.","VIDEO: Man Guards ""Ammo Tent""... Doesn't See Orange Dot Zooming Toward Him",link,http://conservativetribune.com/man-guards-ammo-tent/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 22:00:00,85,18,28
428168350689404_1290426834304590,"Our nation leaders meet behind closed doors with key world leaders and address their ulterior motive goals to push a new world order and the role of each nation to achieve it. Donald Trump has exposed the order of how the government really works. He has opened the secret door and now the establishment is going crazy trying to discredit  Mr. Trump. He continues to explained to the people who does what in politics and why.  Americans have learned what Super PACs do, how candidates are subject to their donors, how back room deals are done and why seemingly incompetent decisions are made. It is no wonder the Pope was called in to attack Mr. Trump. The third world order is desperate, and Donald Trump is the only person to take them on and beat them.",,photo,https://www.facebook.com/photo.php?fbid=1290426834304590&set=o.428168350689404&type=3,2016-02-18 21:51:34,1,1,0
428168350689404_462739130601082,,,photo,https://www.facebook.com/photo.php?fbid=462739130601082&set=o.428168350689404&type=3,2016-02-18 21:25:05,1,1,0
428168350689404_497321703774068,"OUR COUNTRY MUST COME FIRST AND THE PROTECTION OF THE AMERICAN PEOPLE WITHIN. YES I AGREE WITH THE TRUMP IN SEEING TO THE DEPORTATION OF THE MUSLIMS AND ILLEGALS AS WELL AS THE BUILDING OF THE WALL TO KEEP THEM OUT WITHOUT DUE PROCESS. AS FAR AS THE POPE GOES WHO IN THE HELL IS HE? IS HE NOT JUST A MAN? DOES HE NOT BREATH THE SAME AIR AS YOU AND I? WOULD HE NOT BLEED IF CUT? HE IS NOT A GOD, AND NO ONE SHOULD FEAR THAT MAN PERIOD.",,status,,2016-02-18 21:15:43,1,1,0
428168350689404_497290943777144,"Absolutely vile. This is the kind of thing that makes me lose hope in humanity.

Do you think these cops deserve MORE than life in prison for what they're accused of doing?","These 2 LAPD Cops Are Facing Life In Prison...When You See Why, You'll Know It's Not Enough",link,http://www.tpnn.com/2016/02/18/2-lapd-cops-facing-life-prison-see-youll-know-not-enough/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 21:00:01,64,23,7
428168350689404_10207616608386098,"""An african American president could never represent me”

The United States is now a nation divided more than ever since its infamous north-south civil war. #America at the moment is extremely fractured from within. We now clearly see that two extremely different cultures have developed over the years. There is a black culture and then the rest of America. The black ""us against the world"" mentality of the uneducated and from the ghettos has crossed over into the mainstream. Even the message that successful african Americans throw out to the media whether they be actors, sportspeople or politicians is always the same and it is that they are angry. Angry about everything and everyone else is to blame. Now personally its quite frustrating that the rest of the western world always has to look to the United States for leadership. It was never more disappointing for me than when they voted #Obama. Black people are famous for quoting “How can a white person ever represent me? How can a white person ever understand me?” Well that being said I having nothing in common at all with black africans or #african American culture but if I were to say that “a black person could never understand me, or represent me” it would make me a racist right?

David “Franj” #Frangiosa (#Conservative #Blogger)

https://www.youtube.com/watch?v=KZUIii0LldQ",,photo,https://www.facebook.com/photo.php?fbid=10207616608386098&set=o.428168350689404&type=3,2016-02-18 20:33:48,1,1,0
428168350689404_497257163780522,"Rush Limbaugh just made 1 incredible observation about the Trump vs. Pope Francis feud that no one is talking about. Many Americans are going to be nodding their heads in agreement...

Do you agree with Rush Limbaugh?",Rush Limbaugh Just Pointed Out BIGGEST Problem With Pope's Claim That Trump 'Isn't Christian',link,http://www.westernjournalism.com/rush-limbaugh-just-pointed-out-biggest-problem-with-popes-claim-that-trump-isnt-christian/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 20:30:00,180,57,13
428168350689404_497291167110455,"Words can't describe the utter absurdity of this. No, this is not a satirical news story. (Unfortunately) this is very much real.

Does this disturb you as much as it does me?",ACTION! Look Where John Kerry Just Went For Advice On How To Defeat ISIS (Seriously),link,http://www.tpnn.com/2016/02/18/action-look-where-john-kerry-just-went-for-advice-on-how-to-defeat-isis-seriously/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 20:00:01,77,57,27
428168350689404_497256977113874,"There is an intense new feud in the 2016 race, and it's between Donald Trump and Pope Francis. The Pope shocked everyone when he accused Trump of not being a Christian, and Trump has responded in a way that has everyone's attention...

Do you agree with Donald Trump's response?",Pope Francis Just Revealed The 1 Reason He Thinks Trump 'Isn't Christian' - Donald Instantly...,link,http://www.westernjournalism.com/pope-francis-just-revealed-the-1-reason-he-thinks-trump-is-not-christian-donald-instantly-fires-back/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 19:30:00,180,133,12
428168350689404_497290677110504,"Unbelievable. This is a slap in the face to all Americans. I bet Obama will make this guest feel right at home in the White House...

Are you surprised Obama invited this person to the White House?",Revealed: Who Obama Is Welcoming Into The White House Today Speaks Louder Than Any Words,link,http://www.westernjournalism.com/revealed-who-obama-is-welcoming-into-the-white-house-today-speaks-louder-than-any-words/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 19:00:00,87,47,33
428168350689404_959020297485818,"Download this app and find out if you have what it takes to be a better businessman than presidential candidate Donald Trump:

http://areyoubetterthantrump.com",Are You Better Than Trump?,link,http://areyoubetterthantrump.com/,2016-02-18 18:44:04,0,0,0
428168350689404_497138660459039,Incredible... This is going to change the way A LOT of people see Donald Trump.,Woman Reveals Stunning Thing Trump Did For Her After Her Dad Killed Himself,link,http://www.westernjournalism.com/woman-reveals-stunning-thing-trump-did-to-her-after-her-dad-killed-himself/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 18:30:00,393,42,130
428168350689404_10153424871501094,"5776-APPLE CEO REFUSES TO CO-OPERATE WITH 
FBI ON muslim MURDERERS IN SAN BERNADINO
MY DEAR FRIENDS: 
On cue from the US' first muslim-born Pres, 
HERR obama, Apple CEO Tim Cook refuses
to help the FBI with the murders in San Bernadino 
by husband and wife muslim terrorists and 
murderers.
After all, obama still makes no nexus between 
islam and terror, won't let the FBI do surveillance 
of mosques that are a haven for radical terror-
encouraging imams, prevents the US military from 
doing its job with regard to JIHADISTS,hampers 
the TSA from doing proper complete examination 
of muslims at airports, while harassing nuns, priests 
and people with yamulkas, has at least one dozen 
active members of the MB-muslim brotherhood-MB 
working within feet of the Oval Office, emboldens 
ISIS+ muslim terror in the US and throughout the 
world, and on, and on, and on.
CASE CLOSED
I TOLD YOU
AM YISROEL CHAI
ISRAEL=JEWISH
JUDY
NEVER AGAIN
NEVER FORGET
",Apple Opposes Unlocking Terrorist’s iPhone,link,http://www.jewishpress.com/news/breaking-news/apple-opposes-unlocking-terrorists-iphone/2016/02/18/,2016-02-18 18:19:46,0,0,0
428168350689404_497227453783493,"Oh boy, shots fired! Pope Francis launched a BOLD accusation against Donald J. Trump, but it didn't take long for Trump to fire back.

Do you think Trump is doing the right thing by defending himself against the Pope?",ALERT: The Explosive Exchange Between Donald Trump And Pope Francis Has Just Gone Nuclear,link,http://www.tpnn.com/2016/02/18/alert-the-explosive-exchange-between-donald-trump-and-pope-francis-has-just-gone-nuclear/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 18:00:00,1020,607,72
428168350689404_497218563784382,"When you see what this MSNBC commentator just said about Trump and his campaign, you'll know exactly why the other candidates in the race are absolutely shaking in their boots.

Do you think the MSNBC commentator is right?",MSNBC Commentator Uses 2 Words To Describe Trump...Says Exactly What Other Candidates Fear,link,http://www.tpnn.com/2016/02/18/msnbc-commentator-uses-2-words-to-describe-trump-says-exactly-what-other-candidates-fear/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 17:30:01,257,51,21
428168350689404_1020519764687539,,Mashup Tees,link,http://www.redbubble.com/people/nibiruhybrid/works/20971784-super-trump-2016?p=t-shirt&style=mens&body_color=white&print_location=front,2016-02-18 17:03:58,0,0,0
428168350689404_497142963791942,"In the middle of a live broadcast, Fox News' Shepard Smith immediately walked off the set when he heard a strange noise. As he was investigating the disturbance, the cameras were right behind him...

I have never seen anything like this on live television, and probably never will again.",Watch: Fox News Host Hears Something That Makes Him Walk Off Set On Live TV- Cameras Followed,link,http://www.westernjournalism.com/watch-fox-news-host-hears-something-that-makes-him-walk-off-set-on-live-tv-cameras-followed/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 17:00:01,45,21,6
428168350689404_975979862449764,,,photo,https://www.facebook.com/photo.php?fbid=975979862449764&set=o.428168350689404&type=3,2016-02-18 16:56:15,0,0,0
428168350689404_497212067118365,"Donald J. Trump announced who he would nominate to replace Supreme Court Justice Antonin Scalia if he were elected president... and conservatives everywhere could not be happier.

This is a massive announcement for Trump... we can only hope other Republicans will follow suit.","BACKBONE: Trump Reveals Who He Wants to Replace Scalia, Conservatives Thrilled",link,http://conservativetribune.com/trump-reveals-replace-scalia/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 16:30:00,268,22,25
428168350689404_497254857114086,And you thought our Cruz quote graphic started a #newyorkvalues FB riot. This just gets more and more strange. Donald Trump Is The Man vs. Pope Francis! Get readddy to rummmble!,Pope Francis on Trump: Building walls 'is not Christian',link,http://www.cnn.com/2016/02/18/politics/pope-francis-trump-christian-wall/index.html,2016-02-18 16:06:25,1,0,0
428168350689404_497136053792633,"Greta Van Susteren just called Obama out with THE question he needs to answer immediately. He won't like it one bit...

Please spread this video far and wide. Greta deserves an answer.",Watch: Greta Just Asked Obama One Question About Scalia That EVERYONE Should Be Asking,link,http://www.westernjournalism.com/watch-greta-just-asked-obama-one-question-about-scalia-that-everyone-should-be-asking/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 16:00:01,242,36,59
428168350689404_497251727114399,"the pope should talk, when he lives in a walled city with armed men all around him",,status,,2016-02-18 15:48:50,0,1,0
428168350689404_1012284538818268,,Trey Gowdy Just BLASTED Cruz For Yet ANOTHER 'Dirty Trick'...This Could Be Strike 3 For Ted,link,http://www.tpnn.com/2016/02/18/trey-gowdy-just-blasted-cruz-yet-another-dirty-trick-strike-3-ted/?utm_source=Facebook&utm_medium=TPNNPages&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 15:48:29,0,0,0
428168350689404_497247757114796,"Pope or no Pope. do not insult our future president.  He is what America needs  and wants.  We respect you and your views and would like some of the same treatment in return.  You lost your patience with some of the greedy grasping and pulling of your personal self at the border.  We've been putting up with this for many years and paying for it besides.  Your unchristian assessment of Mr. Trump was quite unnecessary.  Don't fret about it, he will make good use of the situation.  Thanks anyway.",,status,,2016-02-18 15:45:41,0,0,0
428168350689404_497211733785065,"Donald Trump knows EXACTLY how to handle the media, but during last night's town-hall, he was hit with a strange question that he wasn't expecting...

Will Donald Trump win the GOP nomination?",Watch: MSNBC Host Hits Trump With The Mother Of All Trick Questions. His Response...,link,http://www.westernjournalism.com/watch-msnbc-host-hits-trump-with-the-mother-of-all-trick-questions-his-response/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 15:30:01,105,41,11
428168350689404_975942255786858,,,photo,https://www.facebook.com/photo.php?fbid=975942255786858&set=o.428168350689404&type=3,2016-02-18 15:11:11,0,0,0
428168350689404_497135630459342,"We've all thought Hillary wants women in combat because of some insane argument about equality.

But it's actually MUCH more sinister.

Let's spread this everywhere. Americans need to know what she's planning.",Here's The REAL Reason Hillary Wants To Draft Your Daughter Into Combat,link,http://conservativetribune.com/real-reason-draft-daughter/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 15:00:00,41,22,19
428168350689404_497223033783935,Wow. New Republican polling data just revealed a MASSIVE change at the top...,"BREAKING: New GOP Poll Just Dropped, Shows VERY Different Results Than Yesterday's",link,http://www.westernjournalism.com/breaking-new-gop-poll-just-dropped-shows-very-different-results-than-yesterdays/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 14:30:01,138,46,17
428168350689404_497135343792704,"Our friend Allen West just posted a map that shows a huge revolution is about to take place in the U.S.

This has got Hillary and a lot of other power-hungry politicians quaking in their jackboots.",PHOTO: Map Shows The Makings Of a MASSIVE Revolution In The Making... Team Hillary Panics,link,http://conservativetribune.com/map-shows-makings-revolution/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 14:00:01,199,25,25
428168350689404_497136753792563,"Donald J. Trump shocked a lot of people with a theory he just put forward about the 9/11 attacks... he says these ""secret papers"" may hold the answer.

Do you think Trump is on the right track here?","Trump Comes Forward With Shocking Theory on 9/11... Cites These ""Secret Papers”",link,http://conservativetribune.com/trump-911-cites-secret-papers/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 13:30:00,234,44,28
428168350689404_497217657117806,"What in the heck are you thinking Mr. Trump.  You had my vote, until I read this.  Have your people do research before you spout sh*t like this.  “We could have a Diane Sykes or a Bill Pryor,” he added, providing examples of who he would nominate if he were president. “We have some fantastic people.”

Bill Pryor, the former attorney general of Alabama, prosecuted Roy Moore in 2003 over his refusal to remove a Ten Commandments monument from the rotunda of the Alabama Supreme Court. Pryor’s comments to Moore during his trial focused more on Moore’s refusal to stop acknowledging God as chief justice.
 
Wanda Skyes, Trump’s other selection, wrote the majority opinion in a 2013 case that barred the state of Indiana from defunding Planned Parenthood. She was nominated to the Seventh Circuit Court of Appeals by then-President George W. Bush.",,status,,2016-02-18 13:21:49,0,0,0
428168350689404_497135067126065,"This pilot was flying over a beautiful area of ocean when he saw an enormous black blob just under the surface.

It was many times too big to be an animal, and not nearly black enough to be oil.

What it turned out to be is stunning and terrifying at the same time.",VIDEO: Pilot Spots MASSIVE Black Blobs In Ocean Below... Here's The CHILLING Thing He Saw,link,http://conservativetribune.com/pilot-black-blobs-ocean/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 13:00:00,40,6,5
428168350689404_497208467118725,Why does the VATICAN have a wall around it ?????,,status,,2016-02-18 12:53:44,0,0,0
428168350689404_497136347125937,"Oh boy, Jeb must really be losing it now. His reason for why he thinks Trump 'fears him' really has to be seen to be believed...

Do you think it's time for Jeb to drop out of the Presidential race?",Jeb Bush Just Said Trump 'Fears Him'...His Reason WHY Must Have Trump Laughing,link,http://www.tpnn.com/2016/02/17/jeb-bush-just-said-trump-fears-reason-must-trump-laughing/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-18&utm_campaign=manualpost,2016-02-18 12:30:00,322,276,22
428168350689404_497195847119987,Allen west for VP with trump,,status,,2016-02-18 12:21:02,0,0,0
